Date,strategy_name,y_actual_MLP,y_pred_MLP,y_actual_SGD,y_pred_SGD,y_actual_ABR,y_pred_ABR
2022-12-01,L_EURUSD_S40_3_2710137_AF6280D9,0.0,-0.05778496000605944,0.0,0.0,0.0,0.0
2022-12-01,L_EURUSD_S40_3_299824_2BB2658A,0.0,-0.13482375144412928,0.0,0.0,0.0,0.0
2022-12-01,L_EURUSD_S40_3_320272_20B3B02A,0.0,-0.2176132229634021,0.0,0.03458829583908447,0.0,0.0
2022-12-01,L_EURUSD_S40_3_390976_6932F7FF,0.0,-0.17587580932926924,0.0,0.0,0.0,0.0
2022-12-01,L_EURUSD_S40_3_630091_CBB03EA1,0.0,0.060413657048002514,0.0,0.12759123234324712,0.0,0.0
2022-12-01,L_EURUSD_S40_4_10593_E8471C8F,0.0,-0.37601038860323954,0.0,0.004403306388210326,0.0,0.0
2022-12-01,L_EURUSD_S40_4_1109429_640499FD,0.0,-0.17898652461098905,0.0,0.0,0.0,0.0
2022-12-01,L_EURUSD_S40_4_1161391_1A8E287E,0.0,0.11372702438927558,0.0,0.0,0.0,0.0
2022-12-01,L_EURUSD_S40_4_1749569_FBBD71EC,0.0,-0.09159717627268525,0.0,0.0,0.0,0.0
2022-12-01,L_EURUSD_S40_4_1953775_B1A4F58D,0.0,-0.27383218448474683,0.0,0.0,0.0,0.0
2022-12-01,L_EURUSD_S40_4_2336802_726430E8,0.0,-0.18165532956779376,0.0,0.0,0.0,0.0
2022-12-01,L_EURUSD_S40_4_2452882_AE0270FD,0.0,0.017579845405678456,0.0,0.009074153218976805,0.0,0.0
2022-12-01,L_EURUSD_S40_4_614296_DE69D55D,0.0,-0.044692440206107305,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S30_2_184556_39B984AC,0.0,0.025625682822082066,0.0,0.09995838398785736,0.0,0.0
2022-12-01,L_GBPUSD_S30_2_580890_F34C951A,0.0,0.842630075619497,0.0,0.15746874013281817,0.0,0.0
2022-12-01,L_GBPUSD_S30_4_697060_FDF8C4AF,0.0,0.10113759609439427,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S34_1_4050495_1CCF17C8,0.0,-0.23556707493190399,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S34_2_1227018_49061A95,0.0,-0.12276327686917296,0.0,0.00679304041071651,0.0,0.0
2022-12-01,L_GBPUSD_S34_2_5779463_26F91AAB,0.0,-0.062364431084951814,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S34_2_8186248_D8E98BBC,0.0,0.14075031745069022,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S34_2_9722597_DB736AAF,2.0,0.30203524247496616,2.0,1.977761987899339,2.0,0.0
2022-12-01,L_GBPUSD_S34_3_2130541_D1469B50,0.0,1.714628358423684,0.0,0.1607083329700754,0.0,0.0
2022-12-01,L_GBPUSD_S34_3_26672_719238E5,0.0,0.004785807643368183,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S34_3_337024_24655032,0.0,-0.06067762388703501,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S34_3_5369060_803C285A,0.0,0.31099488667749414,0.0,0.007033076384819884,0.0,0.0
2022-12-01,L_GBPUSD_S34_3_6845667_DC6B39EE,0.0,0.42481460115743325,0.0,-0.03580548410485806,0.0,0.0
2022-12-01,L_GBPUSD_S34_4_5220014_3EE04BF0,0.0,-0.006527616381652256,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S34_4_8079186_743600CC,0.0,-0.20332867756170847,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_0_1097601_6C61C210,0.0,-0.21832282501045547,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_0_2274825_7A6D0F72,0.0,-0.12097045506021126,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_0_472316_FF546C7E,0.0,-0.2514882020512853,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_1_1080818_1D3D5D86,0.0,0.09997843773050012,0.0,-0.0562262228312641,0.0,0.0
2022-12-01,L_GBPUSD_S42_1_2515945_2CDE8A9C,0.0,0.024658527287341626,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_1_518384_153C4268,0.0,-0.3803165584634601,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_2_1172432_88BC73CA,0.0,-0.025640787005218577,0.0,0.00022366611696159167,0.0,0.0
2022-12-01,L_GBPUSD_S42_2_1263481_012B54F7,0.0,-0.11730853219359828,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_2_1605996_2E83D85E,0.0,-0.23954465671989308,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_3_1248697_32FE4D18,0.0,-0.022705711030611368,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_3_1417966_7E821E6D,0.0,-0.11748087715348683,0.0,0.06440761255510359,0.0,0.0
2022-12-01,L_GBPUSD_S42_3_1744719_F73CE88C,0.0,-0.07179502152309102,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_3_2299833_367BB086,0.0,0.06713038827790355,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_3_2389523_290B8AD0,0.0,-0.06538108735002587,0.0,-0.0602541480588365,0.0,0.0
2022-12-01,L_GBPUSD_S42_3_2738258_D59264DC,0.0,-0.10696763595772725,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_1061317_58ADC376,0.0,-0.006829158591010824,0.0,-0.04907258243217869,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_1248147_8DDEB5ED,0.0,-0.041457989385556726,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_1665623_89E490B5,0.0,-0.12742425265161333,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_1672550_C717C9EF,0.0,0.35809553444433684,0.0,0.1301027923667541,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_1786370_A28D04BD,0.0,-0.0009635316422287781,0.0,0.016774019842285735,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_2470336_82FFDCA5,0.0,-0.003337790772399412,0.0,0.02790383435229643,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_463457_5325E483,0.0,-0.3134536473746573,0.0,-0.011348785550910647,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_500691_E3886460,0.0,-0.20609796717480172,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_667669_DC955534,0.0,-0.11161844985556346,0.0,0.0,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_775755_F760C0D4,0.0,0.07273043948670006,0.0,-0.0174355175261826,0.0,0.0
2022-12-01,L_GBPUSD_S42_4_793519_D8FAB916,0.0,1.6084879619775345,0.0,0.04625082785444994,0.0,0.0
2022-12-01,S_EURUSD_S25_2_65287_C19B1B5D,0.0,-1.0670985425880692,0.0,0.043559021003470845,0.0,0.0
2022-12-01,S_EURUSD_S27_0_968056_401BDC61,0.0,-0.7188080937861451,0.0,-0.05031627937574519,0.0,0.0
2022-12-01,S_EURUSD_S27_1_713515_F35AC498,0.0,-0.03127923871459889,0.0,0.018345713338715635,0.0,0.0
2022-12-01,S_EURUSD_S27_2_941811_128EF295,3.0,2.6250983905230814,3.0,2.8217025772414543,3.0,0.0
2022-12-01,S_EURUSD_S29_1_277813_71E5B6D0,0.0,-0.19852855817161566,0.0,-0.015066650638860491,0.0,0.0
2022-12-01,S_EURUSD_S33_0_5403963_BA50C13E,0.0,0.11885358095672141,0.0,-0.009347654897549325,0.0,0.0
2022-12-01,S_EURUSD_S33_0_9499365_BA5CFEB7,0.0,0.13497257632034562,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S33_1_1965310_88C485AE,0.0,-0.1195127034886231,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S33_1_7435605_C247E543,0.0,-0.14528036767896085,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S33_3_1448881_78FBD3B5,0.0,0.33274567216525713,0.0,-0.027054574921689393,0.0,0.0
2022-12-01,S_EURUSD_S33_3_1949787_E2DA9B94,0.0,0.023959057235993682,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S33_3_3872153_B1F46378,0.0,-4.823878528582371,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S33_3_6761538_C00ABECC,0.0,-0.36229462989158656,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S33_3_6897607_1B82BD79,0.0,-0.20988930329323507,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S33_3_7490134_3F1D1F3E,0.0,0.03878398576540885,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S33_3_9645908_9F4E969C,0.0,-0.18851820457263627,0.0,0.000908990096899488,0.0,0.0
2022-12-01,S_EURUSD_S33_4_4585430_51A0A4C5,0.0,-0.04649712635747826,0.0,0.04248405714706603,0.0,0.0
2022-12-01,S_EURUSD_S33_4_6607397_2278A9A2,0.0,-0.1885954121795488,0.0,-0.03439667100949083,0.0,0.0
2022-12-01,S_EURUSD_S41_0_1794197_1ECCA904,0.0,0.021218330352046524,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_0_2283662_E9FE0C45,0.0,0.14144293132977873,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_0_2303724_BC4527C0,0.0,0.14147503304259898,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_1_1176919_2F8BC697,0.0,-0.6843332921484595,0.0,0.026067140194387075,0.0,0.0
2022-12-01,S_EURUSD_S41_1_1191650_D80D6642,0.0,0.05027169675397409,0.0,-0.03443613387258732,0.0,0.0
2022-12-01,S_EURUSD_S41_1_1664848_ECE9614A,0.0,0.2329118561090598,0.0,0.06422310022286808,0.0,0.0
2022-12-01,S_EURUSD_S41_1_1726894_6E3285EE,0.0,-0.20176340482975155,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_1_1761360_D96E3336,0.0,-0.17371759884975344,0.0,0.0026660586485258288,0.0,0.0
2022-12-01,S_EURUSD_S41_1_2470474_FEB0599C,0.0,0.018101512564740612,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_1_2574316_4162A26D,0.0,-0.05174629256307017,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_1_317125_A408FC3B,0.0,-0.2768522345808803,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_1_3212656_28888BF4,0.0,-1.3002284487168956,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_1_47469_DCBC0839,0.0,-0.038039419290144774,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_1_62593_8982CD74,0.0,0.12057872278459215,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_2_1435660_4B44F5C0,0.0,-0.05543981742891369,0.0,-0.018355156834172517,0.0,0.0
2022-12-01,S_EURUSD_S41_2_1957722_C9BF0F3D,0.0,-0.11222826439049925,0.0,-0.036305693162044024,0.0,0.0
2022-12-01,S_EURUSD_S41_2_2481771_CFA13660,0.0,-0.2500183671720853,0.0,0.008113880280894267,0.0,0.0
2022-12-01,S_EURUSD_S41_3_1333314_65BB37BF,0.0,0.0734060208614566,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_3_1708571_8B2ECC27,0.0,-0.5692534254483945,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_3_2675569_E3EDCBD4,0.0,1.0430995947150064,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_3_2811247_8B4DA5C0,0.0,-0.1776867709870047,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_3_3294457_1DA61FB3,0.0,-0.05430605872964085,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_4_3243506_F9D65F60,0.0,0.2656007643542224,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_4_513234_C8B6B6F2,0.0,0.00044450706011972454,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_4_569411_A50D441E,0.0,-0.08671189152902452,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_4_698944_DF195985,0.0,-0.0382908122585535,0.0,0.0,0.0,0.0
2022-12-01,S_EURUSD_S41_4_816795_66C7D576,0.0,-0.1971749896377833,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S31_2_140033_E9073697,0.0,-0.10442885743995806,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S35_0_2648124_940EFDBB,0.0,0.08847702688907866,0.0,-0.006761233063868792,0.0,0.0
2022-12-01,S_GBPUSD_S35_0_2812691_CF6809DD,0.0,0.07187375674895005,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S35_0_9865291_B99E8262,0.0,0.08403145917404602,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S35_1_3749132_746299E1,0.0,0.5952065833751623,0.0,0.019745491194819827,0.0,0.0
2022-12-01,S_GBPUSD_S35_1_5478144_D156D8AD,0.0,-0.04478707535867065,0.0,0.010141708920123439,0.0,0.0
2022-12-01,S_GBPUSD_S35_1_6667748_CD1C245A,0.0,0.08945933757822502,0.0,-0.0033628423368374594,0.0,0.0
2022-12-01,S_GBPUSD_S35_1_7791031_A9EA0170,9.0,1.4177522182865645,9.0,9.012368692995313,9.0,10.0
2022-12-01,S_GBPUSD_S35_1_9519598_603C0308,0.0,0.387819581555825,0.0,0.1733366025113816,0.0,0.0
2022-12-01,S_GBPUSD_S35_2_5049397_D5A19A22,0.0,-0.1804990044953485,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S35_2_7763450_208B97DC,0.0,0.10173060030052393,0.0,0.0221222975758549,0.0,0.0
2022-12-01,S_GBPUSD_S35_2_950079_0D91457E,0.0,-0.09121375311424071,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S35_3_2715032_3096DF54,0.0,-0.01845890334155289,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S35_3_3685202_06824EEE,0.0,0.31356377918318795,0.0,-0.06716706680519285,0.0,0.0
2022-12-01,S_GBPUSD_S35_3_3976288_8EB54D21,0.0,0.07661289048241682,0.0,0.003045820115078815,0.0,0.0
2022-12-01,S_GBPUSD_S35_3_4974188_B011F908,0.0,3.015346048014904,0.0,0.11575517656770291,0.0,0.0
2022-12-01,S_GBPUSD_S35_3_6866072_43587EAA,0.0,-0.14320660737859084,0.0,-0.03100601872171434,0.0,0.0
2022-12-01,S_GBPUSD_S35_3_7556808_340FC398,0.0,-0.21265589940468527,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S35_3_9012049_9A8063D9,7.0,0.11302119842748011,7.0,0.0,7.0,0.0
2022-12-01,S_GBPUSD_S35_4_2455026_EB487AF0,0.0,-0.1621181634706961,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S35_4_5253232_FC905F76,0.0,0.01352341458378964,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S35_4_6042225_C5E9B0ED,0.0,-0.09519219881741624,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_0_2978460_E3DF6342,0.0,-0.05164872445230026,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_0_385891_C10014B8,0.0,-0.04284577685061488,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_1_2000358_9C9CF06A,0.0,-0.34631961710373155,0.0,-0.019429535855194652,0.0,0.0
2022-12-01,S_GBPUSD_S43_1_2620167_C2DD906B,0.0,-0.042644713320880885,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_1_3044982_98DCBCEA,4.0,-4.503206884846274,4.0,4.219338346090155,4.0,8.0
2022-12-01,S_GBPUSD_S43_1_950079_781D7968,0.0,-0.09121375311424071,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_2_2540157_E8ED90A3,0.0,0.14298306920627335,0.0,0.09145110229459971,0.0,0.0
2022-12-01,S_GBPUSD_S43_2_2904025_DD672B80,0.0,-0.2340348471871411,0.0,0.06124373701359475,0.0,0.0
2022-12-01,S_GBPUSD_S43_2_667537_26810F2E,0.0,-0.11718057322071594,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_3_2447853_CDFA30F9,0.0,-0.09715331001882756,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_3_882873_58F47051,0.0,0.7184400088707338,0.0,0.04942961801683419,0.0,0.0
2022-12-01,S_GBPUSD_S43_4_1314974_DA658E5F,0.0,-0.018156349707317644,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_4_2441780_37DA97F5,0.0,-0.14900395729327146,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_4_49961_9510B871,0.0,0.24393601123018208,0.0,0.05376142167195969,0.0,0.0
2022-12-01,S_GBPUSD_S43_4_757760_36AEAD74,0.0,-0.05153563668750982,0.0,0.0,0.0,0.0
2022-12-01,S_GBPUSD_S43_4_776264_A0262E5D,0.0,-0.06419054366085902,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S24_2_977031_FFF2B578,0.0,-0.20328770300738713,0.0,-0.031423296722320256,0.0,0.0
2023-01-01,L_EURUSD_S26_0_642381_17F8C609,0.0,-0.7650984981655812,0.0,0.07447094968368552,0.0,0.0
2023-01-01,L_EURUSD_S26_1_640342_4C128428,10.0,8.97849028671968,10.0,10.16603457862794,10.0,10.0
2023-01-01,L_EURUSD_S26_3_153647_5E8BD1C5,8.0,4.808166022913125,8.0,8.015093670201939,8.0,4.0
2023-01-01,L_EURUSD_S32_0_4743030_AA8ABD07,0.0,-0.15726309052177612,0.0,0.042377537434125166,0.0,0.0
2023-01-01,L_EURUSD_S32_0_4752022_DC4F7115,0.0,-0.04635399077800085,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S32_1_2565713_BD746882,0.0,0.15461688606588248,0.0,-0.02159969409718785,0.0,0.0
2023-01-01,L_EURUSD_S32_1_3402811_AB110671,0.0,-0.014498630908751933,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S32_1_5231180_29EAA6F4,0.0,-0.3109710141622942,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S32_1_9529041_FA929DA9,5.0,4.5764261407394065,5.0,5.129634608897163,5.0,5.0
2023-01-01,L_EURUSD_S32_2_2999345_8D98723E,0.0,-0.11800831235593567,0.0,-0.025205745756223977,0.0,0.0
2023-01-01,L_EURUSD_S32_2_4224289_FD585161,0.0,-0.1537949704371572,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S32_2_4602819_51C88649,0.0,-0.13998342235364447,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S32_2_9737662_670B1C00,0.0,-0.1474841981823352,0.0,0.023770041418843556,0.0,0.0
2023-01-01,L_EURUSD_S40_0_154098_AC5C4907,0.0,-0.20975948728941451,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_0_1573310_4A6BC3F7,0.0,-0.21440545238335626,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_0_1652066_086733F1,0.0,-0.2880351100811775,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_1_1560133_C006CB0E,0.0,-0.28295182510078726,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_1_2021494_EBF286EB,3.0,3.2494249611238666,3.0,3.0829109921662496,3.0,6.0
2023-01-01,L_EURUSD_S40_1_2132828_63A45C87,0.0,-0.16801442397025193,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_1_309154_BCC61E94,0.0,-0.2597590131505897,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_2_1588480_40836665,0.0,-0.12644392421686856,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_2_2686210_3B21DE4C,0.0,0.17277456436699482,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_3_1006798_B2F13172,0.0,-0.03740952873127493,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_3_1464010_33F517BA,0.0,-0.20034598898310949,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_3_2003625_474C5467,0.0,-0.3921573989016259,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_3_2293618_E736654E,9.0,0.9106049778478296,9.0,0.0,9.0,0.0
2023-01-01,L_EURUSD_S40_3_2329135_07A623F3,0.0,-0.2294064628542522,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_3_2590923_2CF7B5E9,0.0,-0.5702291903161778,0.0,-0.004717617269450752,0.0,0.0
2023-01-01,L_EURUSD_S40_3_2605289_E2A4C437,0.0,2.3272523565275613,0.0,0.6759776519041992,0.0,8.0
2023-01-01,L_EURUSD_S40_3_2710137_AF6280D9,0.0,-0.015098310920708069,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_3_299824_2BB2658A,0.0,-0.26994851407851367,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_3_320272_20B3B02A,0.0,-0.24097852541326947,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_3_390976_6932F7FF,0.0,0.007888853917948885,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_3_630091_CBB03EA1,0.0,-0.7365973185913293,0.0,-0.037999935265859985,0.0,0.0
2023-01-01,L_EURUSD_S40_4_10593_E8471C8F,0.0,0.06240199415713289,0.0,0.006357878209975278,0.0,0.0
2023-01-01,L_EURUSD_S40_4_1109429_640499FD,0.0,-0.08558687863491311,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_4_1161391_1A8E287E,0.0,-0.1790269643321824,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_4_1749569_FBBD71EC,0.0,0.041332570621014864,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_4_1953775_B1A4F58D,0.0,0.07016169386767679,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_4_2336802_726430E8,0.0,-0.17796790864349005,0.0,0.0,0.0,0.0
2023-01-01,L_EURUSD_S40_4_2452882_AE0270FD,0.0,-0.08348203930470673,0.0,0.013267546132494286,0.0,0.0
2023-01-01,L_EURUSD_S40_4_614296_DE69D55D,0.0,-0.013363584623269722,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S30_2_184556_39B984AC,0.0,-0.08689423723782619,0.0,0.029863685675458038,0.0,0.0
2023-01-01,L_GBPUSD_S30_2_580890_F34C951A,0.0,-0.4736680678840681,0.0,0.02902949880387094,0.0,0.0
2023-01-01,L_GBPUSD_S30_4_697060_FDF8C4AF,0.0,-0.21025155896022713,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S34_1_4050495_1CCF17C8,0.0,-0.2669035430156112,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S34_2_1227018_49061A95,0.0,-0.3336339475853262,0.0,0.01808484804704253,0.0,0.0
2023-01-01,L_GBPUSD_S34_2_5779463_26F91AAB,0.0,-0.019806598212987473,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S34_2_8186248_D8E98BBC,0.0,-0.07356736170916561,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S34_2_9722597_DB736AAF,0.0,0.47688547835212103,0.0,-0.09333448754609565,0.0,0.8172043010752689
2023-01-01,L_GBPUSD_S34_3_2130541_D1469B50,0.0,-0.18651379370579974,0.0,-0.4848789613644484,0.0,0.0
2023-01-01,L_GBPUSD_S34_3_26672_719238E5,0.0,-0.18348739051591162,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S34_3_337024_24655032,0.0,-0.44817915827311566,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S34_3_5369060_803C285A,0.0,0.0032400785163821688,0.0,-0.007571326157531078,0.0,0.0
2023-01-01,L_GBPUSD_S34_3_6845667_DC6B39EE,0.0,-0.2825663268449799,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S34_4_5220014_3EE04BF0,0.0,-0.19384664102965152,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S34_4_8079186_743600CC,0.0,-0.040853812537585535,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_0_1097601_6C61C210,0.0,-0.13301407484038777,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_0_2274825_7A6D0F72,0.0,0.14433324979251005,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_0_472316_FF546C7E,0.0,-0.2421668304714224,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_1_1080818_1D3D5D86,0.0,0.22378961116920448,0.0,0.028372602918869446,0.0,0.0
2023-01-01,L_GBPUSD_S42_1_2515945_2CDE8A9C,0.0,-0.07887940664627852,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_1_518384_153C4268,0.0,-0.24400648593995136,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_2_1172432_88BC73CA,0.0,-0.00677936667832254,0.0,-0.036364197671697525,0.0,0.0
2023-01-01,L_GBPUSD_S42_2_1263481_012B54F7,0.0,-0.10809576641025945,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_2_1605996_2E83D85E,0.0,-0.2618622466883279,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_3_1248697_32FE4D18,0.0,-0.06827050717383186,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_3_1417966_7E821E6D,0.0,-0.4070143911954566,0.0,0.17062964498970126,0.0,0.0
2023-01-01,L_GBPUSD_S42_3_1744719_F73CE88C,0.0,-0.20995029820009603,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_3_2299833_367BB086,0.0,-0.166460561565299,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_3_2389523_290B8AD0,0.0,-0.2785887133719586,0.0,-0.2664167196481592,0.0,0.0
2023-01-01,L_GBPUSD_S42_3_2738258_D59264DC,0.0,-0.14910306007309732,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_1061317_58ADC376,4.0,-0.17122908336615783,4.0,0.0,4.0,0.0
2023-01-01,L_GBPUSD_S42_4_1248147_8DDEB5ED,0.0,-0.04647370505041962,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_1665623_89E490B5,0.0,-0.43320743326864253,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_1672550_C717C9EF,0.0,0.03019903742854157,0.0,0.015631772418982316,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_1786370_A28D04BD,0.0,-0.050288799602614155,0.0,-0.016379842021784937,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_2470336_82FFDCA5,0.0,-0.1404617915572982,0.0,-0.020498417187668087,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_463457_5325E483,0.0,-0.23485692347302042,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_500691_E3886460,0.0,-0.20376605039217605,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_667669_DC955534,0.0,-0.16845632761933169,0.0,0.0,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_775755_F760C0D4,0.0,-0.3034321350194405,0.0,0.028047007713665764,0.0,0.0
2023-01-01,L_GBPUSD_S42_4_793519_D8FAB916,0.0,-0.5416056757228762,0.0,-0.007144016978519257,0.0,0.0
2023-01-01,S_EURUSD_S25_2_65287_C19B1B5D,0.0,-0.04619544131732332,0.0,-0.24566151770521674,0.0,0.0
